vtkOriginalIndices,Structured Coordinates:0,Structured Coordinates:1,Structured Coordinates:2,Cell Type,EulerAngles:0,EulerAngles:1,EulerAngles:2,FeatureIds,GBEuclideanDistances,IPFColor:0,IPFColor:1,IPFColor:2,Phases,QPEuclideanDistances,TJEuclideanDistances,__vtkIsSelected__
1100,8,10,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.42302,0
1101,9,10,2,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,1.8554,0
1102,10,10,2,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,2.29456,0
1103,11,10,2,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,2.73724,0
1104,12,10,2,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,3.18198,0
1105,13,10,2,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.62802,0
1106,14,10,2,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.07492,0
1107,15,10,2,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.52244,0
1108,16,10,2,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,4.97041,0
1109,17,10,2,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,5.41872,0
1110,18,10,2,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,5.86728,0
1111,19,10,2,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.31605,0
1112,20,10,2,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.76498,0
1113,0,11,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,2.25,0
1114,1,11,2,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,1.8,0
1115,2,11,2,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,1.35,0
1116,3,11,2,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0.9,0
1117,4,11,2,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0.45,0
1118,5,11,2,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,0,0
1119,6,11,2,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,0.45,0
1120,7,11,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,0.9,0
1121,8,11,2,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,1.35,0
1122,9,11,2,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,1.8,0
1123,10,11,2,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,2.25,0
1124,11,11,2,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,2.7,0
1125,12,11,2,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.15,0
1126,13,11,2,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,3.6,0
1127,14,11,2,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.05,0
1128,15,11,2,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,4.5,0
1129,16,11,2,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,4.95,0
1130,17,11,2,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,5.4,0
1131,18,11,2,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,5.85,0
1132,19,11,2,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.3,0
1133,20,11,2,11,5.18605,0.570747,1.84487,3,6.3,202,255,186,1,-1,6.75,0
1134,0,12,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,2.25,0
1135,1,12,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.8,0
1136,2,12,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.35,0
1137,3,12,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0.9,0
1138,4,12,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0.45,0
1139,5,12,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0,0
1140,6,12,2,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,0.45,0
1141,7,12,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,0.9,0
1142,8,12,2,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,1.35,0
1143,9,12,2,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,1.8,0
1144,10,12,2,11,5.18605,0.570747,1.84487,3,1.42302,202,255,186,1,-1,2.25,0
1145,11,12,2,11,5.18605,0.570747,1.84487,3,1.8554,202,255,186,1,-1,2.7,0
1146,12,12,2,11,5.18605,0.570747,1.84487,3,2.29456,202,255,186,1,-1,3.15,0
1147,13,12,2,11,5.18605,0.570747,1.84487,3,2.73724,202,255,186,1,-1,3.6,0
1148,14,12,2,11,5.18605,0.570747,1.84487,3,3.18198,202,255,186,1,-1,4.05,0
1149,15,12,2,11,5.18605,0.570747,1.84487,3,3.62802,202,255,186,1,-1,4.5,0
1150,16,12,2,11,5.18605,0.570747,1.84487,3,4.07492,202,255,186,1,-1,4.95,0
1151,17,12,2,11,5.18605,0.570747,1.84487,3,4.52244,202,255,186,1,-1,5.4,0
1152,18,12,2,11,5.18605,0.570747,1.84487,3,4.97041,202,255,186,1,-1,5.85,0
1153,19,12,2,11,5.18605,0.570747,1.84487,3,5.41872,202,255,186,1,-1,6.3,0
1154,20,12,2,11,5.18605,0.570747,1.84487,3,5.86728,202,255,186,1,-1,6.75,0
1155,0,13,2,11,4.30118,0.360767,2.70496,2,0.636396,255,148,165,1,-1,2.29456,0
1156,1,13,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.8554,0
1157,2,13,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.42302,0
1158,3,13,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.00623,0
1159,4,13,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,0.636396,0
1160,5,13,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,0.45,0
1161,6,13,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,0.636396,0
1162,7,13,2,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.00623,0
1163,8,13,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.42302,0
1164,9,13,2,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,1.8554,0
1165,10,13,2,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,2.29456,0
1166,11,13,2,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,2.73724,0
1167,12,13,2,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,3.18198,0
1168,13,13,2,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,3.62802,0
1169,14,13,2,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.07492,0
1170,15,13,2,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,4.52244,0
1171,16,13,2,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,4.97041,0
1172,17,13,2,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,5.41872,0
1173,18,13,2,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,5.86728,0
1174,19,13,2,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.31605,0
1175,20,13,2,11,5.18605,0.570747,1.84487,3,5.85,202,255,186,1,-1,6.76498,0
1176,0,14,2,11,4.30118,0.360767,2.70496,2,1.00623,255,148,165,1,-1,2.42332,0
1177,1,14,2,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,2.01246,0
1178,2,14,2,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.6225,0
1179,3,14,2,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.27279,0
1180,4,14,2,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.00623,0
1181,5,14,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,0.9,0
1182,6,14,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.00623,0
1183,7,14,2,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.27279,0
1184,8,14,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,1.6225,0
1185,9,14,2,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,2.01246,0
1186,10,14,2,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,2.42332,0
1187,11,14,2,11,5.18605,0.570747,1.84487,3,1.42302,202,255,186,1,-1,2.84605,0
1188,12,14,2,11,5.18605,0.570747,1.84487,3,1.8554,202,255,186,1,-1,3.27605,0
1189,13,14,2,11,5.18605,0.570747,1.84487,3,2.29456,202,255,186,1,-1,3.71079,0
1190,14,14,2,11,5.18605,0.570747,1.84487,3,2.73724,202,255,186,1,-1,4.1488,0
1191,15,14,2,11,5.18605,0.570747,1.84487,3,3.18198,202,255,186,1,-1,4.58912,0
1192,16,14,2,11,5.18605,0.570747,1.84487,3,3.62802,202,255,186,1,-1,5.03115,0
1193,17,14,2,11,5.18605,0.570747,1.84487,3,4.07492,202,255,186,1,-1,5.47449,0
1194,18,14,2,11,5.18605,0.570747,1.84487,3,4.52244,202,255,186,1,-1,5.91883,0
1195,19,14,2,11,5.18605,0.570747,1.84487,3,4.97041,202,255,186,1,-1,6.36396,0
1196,20,14,2,11,5.18605,0.570747,1.84487,3,5.41872,202,255,186,1,-1,6.80974,0
1197,0,15,2,11,4.30118,0.360767,2.70496,2,1.42302,255,148,165,1,-1,2.62393,0
1198,1,15,2,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,2.25,0
1199,2,15,2,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,1.90919,0
1200,3,15,2,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,1.6225,0
1201,4,15,2,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,1.42302,0
1202,5,15,2,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.35,0
1203,6,15,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.42302,0
1204,7,15,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,1.6225,0
1205,8,15,2,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,1.90919,0
1206,9,15,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,2.25,0
1207,10,15,2,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,2.62393,0
1208,11,15,2,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,3.01869,0
1209,12,15,2,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,3.4271,0
1210,13,15,2,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,3.8448,0
1211,14,15,2,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,4.26907,0
1212,15,15,2,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.69814,0
1213,16,15,2,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,5.13079,0
1214,17,15,2,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,5.56619,0
1215,18,15,2,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.00375,0
1216,19,15,2,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,6.44302,0
1217,20,15,2,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.88368,0
1218,0,16,2,11,4.30118,0.360767,2.70496,2,1.8554,255,148,165,1,-1,2.88141,0
1219,1,16,2,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,2.54558,0
1220,2,16,2,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,2.25,0
1221,3,16,2,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,2.01246,0
1222,4,16,2,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,1.8554,0
1223,5,16,2,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,1.8,0
1224,6,16,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,1.8554,0
1225,7,16,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,2.01246,0
1226,8,16,2,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,2.25,0
1227,9,16,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,2.54558,0
1228,10,16,2,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,2.88141,0
1229,11,16,2,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,3.245,0
1230,12,16,2,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,3.62802,0
1231,13,16,2,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,4.02492,0
1232,14,16,2,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,4.43199,0
1233,15,16,2,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,4.84665,0
1234,16,16,2,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,5.26711,0
1235,17,16,2,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,5.6921,0
1236,18,16,2,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.12066,0
1237,19,16,2,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,6.5521,0
1238,20,16,2,11,5.18605,0.570747,1.84487,3,5.4,202,255,186,1,-1,6.98588,0
1239,0,17,2,11,4.30118,0.360767,2.70496,2,2.29456,255,148,165,1,-1,3.18198,0
1240,1,17,2,11,4.30118,0.360767,2.70496,2,2.25,255,148,165,1,-1,2.88141,0
1241,2,17,2,11,4.30118,0.360767,2.70496,2,2.25,255,148,165,1,-1,2.62393,0
1242,3,17,2,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,2.42332,0
1243,4,17,2,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,2.29456,0
1244,5,17,2,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,2.25,0
1245,6,17,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,2.29456,0
1246,7,17,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,2.42332,0
1247,8,17,2,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,2.62393,0
1248,9,17,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,2.88141,0
1249,10,17,2,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,3.18198,0
1250,11,17,2,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,3.51461,0
1251,12,17,2,11,5.18605,0.570747,1.84487,3,1.42302,202,255,186,1,-1,3.87105,0
1252,13,17,2,11,5.18605,0.570747,1.84487,3,1.8554,202,255,186,1,-1,4.24529,0
1253,14,17,2,11,5.18605,0.570747,1.84487,3,2.29456,202,255,186,1,-1,4.63303,0
1254,15,17,2,11,5.18605,0.570747,1.84487,3,2.73724,202,255,186,1,-1,5.03115,0
1255,16,17,2,11,5.18605,0.570747,1.84487,3,3.18198,202,255,186,1,-1,5.43737,0
1256,17,17,2,11,5.18605,0.570747,1.84487,3,3.62802,202,255,186,1,-1,5.85,0
1257,18,17,2,11,5.18605,0.570747,1.84487,3,4.07492,202,255,186,1,-1,6.26777,0
1258,19,17,2,11,5.18605,0.570747,1.84487,3,4.52244,202,255,186,1,-1,6.68973,0
1259,20,17,2,11,5.18605,0.570747,1.84487,3,4.97041,202,255,186,1,-1,7.11512,0
1260,0,18,2,11,4.30118,0.360767,2.70496,2,2.73724,255,148,165,1,-1,3.51461,0
1261,1,18,2,11,4.30118,0.360767,2.70496,2,2.7,255,148,165,1,-1,3.245,0
1262,2,18,2,11,4.30118,0.360767,2.70496,2,2.7,255,148,165,1,-1,3.01869,0
1263,3,18,2,11,4.30118,0.360767,2.70496,2,2.25,255,148,165,1,-1,2.84605,0
1264,4,18,2,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,2.73724,0
1265,5,18,2,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,2.7,0
1266,6,18,2,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,2.73724,0
1267,7,18,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,2.84605,0
1268,8,18,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,3.01869,0
1269,9,18,2,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,3.245,0
1270,10,18,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,3.51461,0
1271,11,18,2,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,3.81838,0
1272,12,18,2,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,4.1488,0
1273,13,18,2,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,4.5,0
1274,14,18,2,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,4.86749,0
1275,15,18,2,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,5.24786,0
1276,16,18,2,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,5.63848,0
1277,17,18,2,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,6.03738,0
1278,18,18,2,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,6.44302,0
1279,19,18,2,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,6.8542,0
1280,20,18,2,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,7.26997,0
1281,0,19,2,11,4.30118,0.360767,2.70496,2,3.6,255,148,165,1,-1,3.87105,0
1282,1,19,2,11,4.30118,0.360767,2.70496,2,3.15,255,148,165,1,-1,3.62802,0
1283,2,19,2,11,4.30118,0.360767,2.70496,2,2.7,255,148,165,1,-1,3.4271,0
1284,3,19,2,11,4.30118,0.360767,2.70496,2,2.25,255,148,165,1,-1,3.27605,0
1285,4,19,2,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,3.18198,0
1286,5,19,2,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,3.15,0
1287,6,19,2,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,3.18198,0
1288,7,19,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,3.27605,0
1289,8,19,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,3.4271,0
1290,9,19,2,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,3.62802,0
1291,10,19,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,3.87105,0
1292,11,19,2,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,4.1488,0
1293,12,19,2,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,4.45477,0
1294,13,19,2,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,4.78357,0
1295,14,19,2,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,5.13079,0
1296,15,19,2,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,5.49295,0
1297,16,19,2,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,5.86728,0
1298,17,19,2,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,6.2516,0
1299,18,19,2,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,6.64417,0
1300,19,19,2,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,7.04361,0
1301,20,19,2,11,5.18605,0.570747,1.84487,3,4.95,202,255,186,1,-1,7.44883,0
1302,0,20,2,11,4.30118,0.360767,2.70496,2,3.6,255,148,165,1,-1,4.24529,0
1303,1,20,2,11,4.30118,0.360767,2.70496,2,3.15,255,148,165,1,-1,4.02492,0
1304,2,20,2,11,4.30118,0.360767,2.70496,2,2.7,255,148,165,1,-1,3.8448,0
1305,3,20,2,11,4.30118,0.360767,2.70496,2,2.25,255,148,165,1,-1,3.71079,0
1306,4,20,2,11,4.30118,0.360767,2.70496,2,1.8,255,148,165,1,-1,3.62802,0
1307,5,20,2,11,4.30118,0.360767,2.70496,2,1.35,255,148,165,1,-1,3.6,0
1308,6,20,2,11,4.30118,0.360767,2.70496,2,0.9,255,148,165,1,-1,3.62802,0
1309,7,20,2,11,4.30118,0.360767,2.70496,2,0.45,255,148,165,1,-1,3.71079,0
1310,8,20,2,11,4.30118,0.360767,2.70496,2,0,255,148,165,1,-1,3.8448,0
1311,9,20,2,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,4.02492,0
1312,10,20,2,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,4.24529,0
1313,11,20,2,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,4.5,0
1314,12,20,2,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,4.78357,0
1315,13,20,2,11,5.18605,0.570747,1.84487,3,1.42302,202,255,186,1,-1,5.09117,0
1316,14,20,2,11,5.18605,0.570747,1.84487,3,1.8554,202,255,186,1,-1,5.41872,0
1317,15,20,2,11,5.18605,0.570747,1.84487,3,2.29456,202,255,186,1,-1,5.76281,0
1318,16,20,2,11,5.18605,0.570747,1.84487,3,2.73724,202,255,186,1,-1,6.12066,0
1319,17,20,2,11,5.18605,0.570747,1.84487,3,3.18198,202,255,186,1,-1,6.48999,0
1320,18,20,2,11,5.18605,0.570747,1.84487,3,3.62802,202,255,186,1,-1,6.86895,0
1321,19,20,2,11,5.18605,0.570747,1.84487,3,4.07492,202,255,186,1,-1,7.25603,0
1322,20,20,2,11,5.18605,0.570747,1.84487,3,4.52244,202,255,186,1,-1,7.65,0
1323,0,0,3,11,4.35352,0.436289,2.35,1,3.62802,255,20,233,1,-1,5.43737,0
1324,1,0,3,11,4.35352,0.436289,2.35,1,3.18198,255,20,233,1,-1,5.26711,0
1325,2,0,3,11,4.35352,0.436289,2.35,1,2.73724,255,20,233,1,-1,5.13079,0
1326,3,0,3,11,4.35352,0.436289,2.35,1,2.29456,255,20,233,1,-1,5.03115,0
1327,4,0,3,11,4.35352,0.436289,2.35,1,1.8554,255,20,233,1,-1,4.97041,0
1328,5,0,3,11,4.35352,0.436289,2.35,1,1.42302,255,20,233,1,-1,4.95,0
1329,6,0,3,11,4.35352,0.436289,2.35,1,1.00623,255,20,233,1,-1,4.97041,0
1330,7,0,3,11,4.35352,0.436289,2.35,1,0.636396,255,20,233,1,-1,4.99074,0
1331,8,0,3,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,5.05124,0
1332,9,0,3,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,5.15049,0
1333,10,0,3,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,5.2863,0
1334,11,0,3,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,5.45596,0
1335,12,0,3,11,5.18605,0.570747,1.84487,3,0.9,202,255,186,1,-1,5.65641,0
1336,13,0,3,11,5.18605,0.570747,1.84487,3,1.35,202,255,186,1,-1,5.88451,0
1337,14,0,3,11,5.18605,0.570747,1.84487,3,1.8,202,255,186,1,-1,6.13718,0
1338,15,0,3,11,5.18605,0.570747,1.84487,3,2.25,202,255,186,1,-1,6.41151,0
1339,16,0,3,11,5.18605,0.570747,1.84487,3,2.7,202,255,186,1,-1,6.70485,0
1340,17,0,3,11,5.18605,0.570747,1.84487,3,3.15,202,255,186,1,-1,7.01481,0
1341,18,0,3,11,5.18605,0.570747,1.84487,3,3.6,202,255,186,1,-1,7.33928,0
1342,19,0,3,11,5.18605,0.570747,1.84487,3,4.05,202,255,186,1,-1,7.67642,0
1343,20,0,3,11,5.18605,0.570747,1.84487,3,4.5,202,255,186,1,-1,8.02465,0
1344,0,1,3,11,4.35352,0.436289,2.35,1,3.6,255,20,233,1,-1,5.03115,0
1345,1,1,3,11,4.35352,0.436289,2.35,1,3.15,255,20,233,1,-1,4.84665,0
1346,2,1,3,11,4.35352,0.436289,2.35,1,2.7,255,20,233,1,-1,4.69814,0
1347,3,1,3,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,4.58912,0
1348,4,1,3,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,4.52244,0
1349,5,1,3,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,4.5,0
1350,6,1,3,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,4.52244,0
1351,7,1,3,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,4.54478,0
1352,8,1,3,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,4.61113,0
1353,9,1,3,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,4.71964,0
1354,10,1,3,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,4.86749,0
1355,11,1,3,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,5.05124,0
1356,12,1,3,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,5.26711,0
1357,13,1,3,11,5.18605,0.570747,1.84487,3,1.42302,202,255,186,1,-1,5.51135,0
1358,14,1,3,11,5.18605,0.570747,1.84487,3,1.8554,202,255,186,1,-1,5.78035,0
1359,15,1,3,11,5.18605,0.570747,1.84487,3,2.29456,202,255,186,1,-1,6.07083,0
1360,16,1,3,11,5.18605,0.570747,1.84487,3,2.73724,202,255,186,1,-1,6.37985,0
1361,17,1,3,11,5.18605,0.570747,1.84487,3,3.18198,202,255,186,1,-1,6.70485,0
1362,18,1,3,11,5.18605,0.570747,1.84487,3,3.62802,202,255,186,1,-1,7.04361,0
1363,19,1,3,11,5.18605,0.570747,1.84487,3,4.07492,202,255,186,1,-1,7.39425,0
1364,20,1,3,11,5.18605,0.570747,1.84487,3,4.52244,202,255,186,1,-1,7.75516,0
1365,0,2,3,11,4.35352,0.436289,2.35,1,3.6,255,20,233,1,-1,4.63303,0
1366,1,2,3,11,4.35352,0.436289,2.35,1,3.15,255,20,233,1,-1,4.43199,0
1367,2,2,3,11,4.35352,0.436289,2.35,1,2.7,255,20,233,1,-1,4.26907,0
1368,3,2,3,11,4.35352,0.436289,2.35,1,2.25,255,20,233,1,-1,4.1488,0
1369,4,2,3,11,4.35352,0.436289,2.35,1,1.8,255,20,233,1,-1,4.07492,0
1370,5,2,3,11,4.35352,0.436289,2.35,1,1.35,255,20,233,1,-1,4.05,0
1371,6,2,3,11,4.35352,0.436289,2.35,1,0.9,255,20,233,1,-1,4.07492,0
1372,7,2,3,11,4.35352,0.436289,2.35,1,0.45,255,20,233,1,-1,4.0997,0
1373,8,2,3,11,4.35352,0.436289,2.35,1,0,255,20,233,1,-1,4.17313,0
1374,9,2,3,11,5.18605,0.570747,1.84487,3,0,202,255,186,1,-1,4.29273,0
1375,10,2,3,11,5.18605,0.570747,1.84487,3,0.45,202,255,186,1,-1,4.45477,0
1376,11,2,3,11,5.18605,0.570747,1.84487,3,0.636396,202,255,186,1,-1,4.65484,0
1377,12,2,3,11,5.18605,0.570747,1.84487,3,1.00623,202,255,186,1,-1,4.88825,0
