EulerAngles:0,EulerAngles:1,EulerAngles:2,FeatureIds,GBEuclideanDistances,IPFColor:0,IPFColor:1,IPFColor:2,Phases,QPEuclideanDistances,TJEuclideanDistances,Cell Type,vtkOriginalIndices,__vtkIsSelected__,Structured Coordinates:0,Structured Coordinates:1,Structured Coordinates:2
2.94164,0.870386,3.55165,132,1,78,224,255,1,3.16228,2.23607,11,304,0,4,10,0
2.94164,0.870386,3.55165,132,2,78,224,255,1,3.16228,2.23607,11,305,0,5,10,0
2.94164,0.870386,3.55165,132,2,78,224,255,1,3.16228,2.23607,11,306,0,6,10,0
2.94164,0.870386,3.55165,132,1,78,224,255,1,3.16228,2,11,307,0,7,10,0
2.94164,0.870386,3.55165,132,1,78,224,255,1,2.44949,1,11,308,0,8,10,0
2.94164,0.870386,3.55165,132,0,78,224,255,1,2.23607,0,11,309,0,9,10,0
5.99974,2.5607,3.35791,93,0,182,255,157,1,1.41421,0,11,310,0,10,10,0
5.99974,2.5607,3.35791,93,1,182,255,157,1,1.73205,1,11,311,0,11,10,0
5.99974,2.5607,3.35791,93,2,182,255,157,1,2.23607,2,11,312,0,12,10,0
5.99974,2.5607,3.35791,93,2,182,255,157,1,2.44949,3,11,313,0,13,10,0
5.99974,2.5607,3.35791,93,1,182,255,157,1,2.23607,2,11,314,0,14,10,0
5.99974,2.5607,3.35791,93,0,182,255,157,1,2,1.41421,11,315,0,15,10,0
3.43091,2.72525,0.242365,409,0,255,220,147,1,2,1,11,316,0,16,10,0
3.43091,2.72525,0.242365,409,1,255,220,147,1,2.23607,1,11,317,0,17,10,0
3.43091,2.72525,0.242365,409,0,255,220,147,1,1.41421,0,11,318,0,18,10,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,1,0,11,319,0,19,10,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,2,1,11,320,0,20,10,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,2.23607,2,11,321,0,21,10,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,2.23607,1,11,322,0,22,10,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,2,0,11,323,0,23,10,0
1.33041,2.73066,3.696,406,0,255,131,203,1,1,0,11,324,0,24,10,0
1.33041,2.73066,3.696,406,0,255,131,203,1,1,0,11,325,0,25,10,0
1.78921,2.27159,5.28653,347,0,15,154,255,1,1.41421,0,11,326,0,26,10,0
1.78921,2.27159,5.28653,347,1,15,154,255,1,2.23607,1,11,327,0,27,10,0
1.78921,2.27159,5.28653,347,1,15,154,255,1,3.16228,2,11,328,0,28,10,0
1.78921,2.27159,5.28653,347,1,15,154,255,1,4.12311,2.23607,11,329,0,29,10,0
1.91526,1.03545,4.23848,353,0,149,113,255,1,3.16228,1,11,330,0,0,11,0
1.91526,1.03545,4.23848,353,0,149,113,255,1,3,0,11,331,0,1,11,0
2.94164,0.870386,3.55165,132,0,78,224,255,1,3,0,11,332,0,2,11,0
2.94164,0.870386,3.55165,132,1,78,224,255,1,4,1,11,333,0,3,11,0
2.94164,0.870386,3.55165,132,1,78,224,255,1,2.23607,1.41421,11,334,0,4,11,0
2.94164,0.870386,3.55165,132,1,78,224,255,1,2.23607,1.41421,11,335,0,5,11,0
2.94164,0.870386,3.55165,132,1,78,224,255,1,2.23607,1.41421,11,336,0,6,11,0
2.94164,0.870386,3.55165,132,1,78,224,255,1,3,1,11,337,0,7,11,0
2.94164,0.870386,3.55165,132,0,78,224,255,1,3.16228,1,11,338,0,8,11,0
1.07981,2.58691,3.45208,76,0,222,255,206,1,2.82843,1,11,339,0,9,11,0
1.07981,2.58691,3.45208,76,0,222,255,206,1,2.23607,1,11,340,0,10,11,0
5.99974,2.5607,3.35791,93,0,182,255,157,1,1.73205,1,11,341,0,11,11,0
5.99974,2.5607,3.35791,93,1,182,255,157,1,1.41421,1,11,342,0,12,11,0
5.99974,2.5607,3.35791,93,1,182,255,157,1,2.23607,1.41421,11,343,0,13,11,0
5.99974,2.5607,3.35791,93,1,182,255,157,1,2,2,11,344,0,14,11,0
5.99974,2.5607,3.35791,93,0,182,255,157,1,1,1,11,345,0,15,11,0
3.43091,2.72525,0.242365,409,0,255,220,147,1,1,0,11,346,0,16,11,0
3.43091,2.72525,0.242365,409,0,255,220,147,1,1.41421,1,11,347,0,17,11,0
3.48748,2.35223,0.714636,395,0,110,80,255,1,1.73205,0,11,348,0,18,11,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,1.41421,1,11,349,0,19,11,0
2.48241,2.65857,6.2079,410,1,212,255,83,1,2.23607,2,11,350,0,20,11,0
2.48241,2.65857,6.2079,410,1,212,255,83,1,2.44949,3,11,351,0,21,11,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,3,1.41421,11,352,0,22,11,0
1.33041,2.73066,3.696,406,0,255,131,203,1,2.23607,1,11,353,0,23,11,0
1.33041,2.73066,3.696,406,1,255,131,203,1,1.41421,1,11,354,0,24,11,0
1.33041,2.73066,3.696,406,1,255,131,203,1,1.41421,1,11,355,0,25,11,0
1.33041,2.73066,3.696,406,0,255,131,203,1,1.73205,1,11,356,0,26,11,0
1.78921,2.27159,5.28653,347,0,15,154,255,1,2.44949,1,11,357,0,27,11,0
1.78921,2.27159,5.28653,347,0,15,154,255,1,3.60555,1,11,358,0,28,11,0
1.78921,2.27159,5.28653,347,0,15,154,255,1,4.24264,1.41421,11,359,0,29,11,0
1.91526,1.03545,4.23848,353,1,149,113,255,1,4,1.41421,11,360,0,0,12,0
1.91526,1.03545,4.23848,353,1,149,113,255,1,4,1,11,361,0,1,12,0
1.91526,1.03545,4.23848,353,0,149,113,255,1,4,1,11,362,0,2,12,0
2.94164,0.870386,3.55165,132,0,78,224,255,1,3,1,11,363,0,3,12,0
2.94164,0.870386,3.55165,132,0,78,224,255,1,1.41421,1,11,364,0,4,12,0
2.94164,0.870386,3.55165,132,0,78,224,255,1,1.41421,1,11,365,0,5,12,0
2.94164,0.870386,3.55165,132,0,78,224,255,1,1.41421,1,11,366,0,6,12,0
2.94164,0.870386,3.55165,132,0,78,224,255,1,2,0,11,367,0,7,12,0
1.07981,2.58691,3.45208,76,0,222,255,206,1,2.23607,0,11,368,0,8,12,0
1.07981,2.58691,3.45208,76,0,222,255,206,1,2.82843,1,11,369,0,9,12,0
1.07981,2.58691,3.45208,76,0,222,255,206,1,2.23607,1,11,370,0,10,12,0
1.07981,2.58691,3.45208,76,0,222,255,206,1,1.41421,0,11,371,0,11,12,0
5.99974,2.5607,3.35791,93,0,182,255,157,1,1,0,11,372,0,12,12,0
5.99974,2.5607,3.35791,93,0,182,255,157,1,1.41421,1,11,373,0,13,12,0
5.99974,2.5607,3.35791,93,0,182,255,157,1,1,1,11,374,0,14,12,0
5.99974,2.5607,3.35791,93,0,182,255,157,1,0,0,11,375,0,15,12,0
3.48748,2.35223,0.714636,395,0,110,80,255,1,0,0,11,376,0,16,12,0
3.48748,2.35223,0.714636,395,0,110,80,255,1,1,0,11,377,0,17,12,0
3.48748,2.35223,0.714636,395,0,110,80,255,1,2,0,11,378,0,18,12,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,2.23607,0,11,379,0,19,12,0
2.48241,2.65857,6.2079,410,1,212,255,83,1,2.82843,1,11,380,0,20,12,0
2.48241,2.65857,6.2079,410,1,212,255,83,1,2.23607,1.41421,11,381,0,21,12,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,2,2,11,382,0,22,12,0
1.33041,2.73066,3.696,406,0,255,131,203,1,2.23607,2,11,383,0,23,12,0
1.33041,2.73066,3.696,406,1,255,131,203,1,2.23607,2,11,384,0,24,12,0
1.33041,2.73066,3.696,406,1.41421,255,131,203,1,2.23607,2,11,385,0,25,12,0
1.33041,2.73066,3.696,406,1,255,131,203,1,4,1,11,386,0,26,12,0
1.33041,2.73066,3.696,406,0,255,131,203,1,4.12311,0,11,387,0,27,12,0
1.16131,0.849817,0.470597,429,0,29,205,255,1,3.16228,0,11,388,0,28,12,0
1.16131,0.849817,0.470597,429,0,29,205,255,1,3.60555,1,11,389,0,29,12,0
1.91526,1.03545,4.23848,353,1,149,113,255,1,4.12311,2.23607,11,390,0,0,13,0
1.91526,1.03545,4.23848,353,1,149,113,255,1,2.44949,1.41421,11,391,0,1,13,0
1.91526,1.03545,4.23848,353,1,149,113,255,1,2.23607,1,11,392,0,2,13,0
1.91526,1.03545,4.23848,353,0,149,113,255,1,2,0,11,393,0,3,13,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,1,0,11,394,0,4,13,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,1,0,11,395,0,5,13,0
2.5898,2.74891,0.608113,47,0,255,108,200,1,1,0,11,396,0,6,13,0
2.5898,2.74891,0.608113,47,0,255,108,200,1,2,1,11,397,0,7,13,0
2.5898,2.74891,0.608113,47,0,255,108,200,1,3,0,11,398,0,8,13,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,3.16228,0,11,399,0,9,13,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,2.23607,1,11,400,0,10,13,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,1.41421,1,11,401,0,11,13,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,1,1,11,402,0,12,13,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,1.41421,1,11,403,0,13,13,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,1,1,11,404,0,14,13,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,0,0,11,405,0,15,13,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1,0,11,406,0,16,13,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1.41421,1,11,407,0,17,13,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1.73205,1,11,408,0,18,13,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,2.44949,0,11,409,0,19,13,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,1.73205,0,11,410,0,20,13,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,1.41421,1,11,411,0,21,13,0
2.48241,2.65857,6.2079,410,0,212,255,83,1,1,1,11,412,0,22,13,0
1.33041,2.73066,3.696,406,0,255,131,203,1,1.41421,2,11,413,0,23,13,0
1.33041,2.73066,3.696,406,1,255,131,203,1,2.23607,2.23607,11,414,0,24,13,0
1.33041,2.73066,3.696,406,2,255,131,203,1,4,2.23607,11,415,0,25,13,0
1.33041,2.73066,3.696,406,1,255,131,203,1,4,1.41421,11,416,0,26,13,0
1.33041,2.73066,3.696,406,0,255,131,203,1,3.16228,1,11,417,0,27,13,0
1.16131,0.849817,0.470597,429,0,29,205,255,1,3,1,11,418,0,28,13,0
1.16131,0.849817,0.470597,429,1,29,205,255,1,3.16228,1.41421,11,419,0,29,13,0
1.91526,1.03545,4.23848,353,0,149,113,255,1,2.82843,2,11,420,0,0,14,0
1.91526,1.03545,4.23848,353,0,149,113,255,1,2.23607,1,11,421,0,1,14,0
1.91526,1.03545,4.23848,353,0,149,113,255,1,2,0,11,422,0,2,14,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,2.23607,1,11,423,0,3,14,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,1.41421,1,11,424,0,4,14,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,1.41421,1,11,425,0,5,14,0
2.5898,2.74891,0.608113,47,0,255,108,200,1,1.41421,1,11,426,0,6,14,0
2.5898,2.74891,0.608113,47,1,255,108,200,1,2.23607,1.41421,11,427,0,7,14,0
2.5898,2.74891,0.608113,47,0,255,108,200,1,3.16228,1,11,428,0,8,14,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,3,0,11,429,0,9,14,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,3.16228,1,11,430,0,10,14,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,1.73205,2,11,431,0,11,14,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,1.41421,1.41421,11,432,0,12,14,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,1.73205,2,11,433,0,13,14,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,1.41421,1,11,434,0,14,14,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,1,0,11,435,0,15,14,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1.41421,0,11,436,0,16,14,0
3.56726,0.889283,2.80152,155,1,113,255,253,1,1,1,11,437,0,17,14,0
3.56726,0.889283,2.80152,155,1,113,255,253,1,1.41421,1,11,438,0,18,14,0
3.56726,0.889283,2.80152,155,1,113,255,253,1,2.23607,1,11,439,0,19,14,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1.41421,1,11,440,0,20,14,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1,0,11,441,0,21,14,0
1.33041,2.73066,3.696,406,0,255,131,203,1,0,0,11,442,0,22,14,0
1.33041,2.73066,3.696,406,1,255,131,203,1,1,1,11,443,0,23,14,0
1.33041,2.73066,3.696,406,1,255,131,203,1,2,2,11,444,0,24,14,0
1.33041,2.73066,3.696,406,1,255,131,203,1,3,2,11,445,0,25,14,0
1.33041,2.73066,3.696,406,1,255,131,203,1,2.44949,1.41421,11,446,0,26,14,0
1.33041,2.73066,3.696,406,0,255,131,203,1,2.23607,1,11,447,0,27,14,0
1.16131,0.849817,0.470597,429,0,29,205,255,1,2.23607,1,11,448,0,28,14,0
1.16131,0.849817,0.470597,429,1,29,205,255,1,3,2,11,449,0,29,14,0
0.870596,2.72596,5.39652,40,0,255,83,217,1,2.82843,2,11,450,0,0,15,0
0.870596,2.72596,5.39652,40,0,255,83,217,1,2.23607,1,11,451,0,1,15,0
0.870596,2.72596,5.39652,40,0,255,83,217,1,2,0,11,452,0,2,15,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,2.23607,1,11,453,0,3,15,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,2.23607,2,11,454,0,4,15,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,2.23607,2,11,455,0,5,15,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,2.23607,1.41421,11,456,0,6,15,0
2.5898,2.74891,0.608113,47,0,255,108,200,1,4,1,11,457,0,7,15,0
2.5898,2.74891,0.608113,47,0,255,108,200,1,4,1.41421,11,458,0,8,15,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,3,1,11,459,0,9,15,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,3.16228,1.41421,11,460,0,10,15,0
5.72486,2.48661,3.28895,399,1.41421,128,255,122,1,2.44949,2.23607,11,461,0,11,15,0
5.72486,2.48661,3.28895,399,2,128,255,122,1,2.23607,2.23607,11,462,0,12,15,0
5.72486,2.48661,3.28895,399,2,128,255,122,1,2.44949,3,11,463,0,13,15,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,2.23607,2,11,464,0,14,15,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,1.41421,1,11,465,0,15,15,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,1,0,11,466,0,16,15,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1.41421,1,11,467,0,17,15,0
3.56726,0.889283,2.80152,155,1,113,255,253,1,1.73205,1.41421,11,468,0,18,15,0
3.56726,0.889283,2.80152,155,1,113,255,253,1,2.23607,1.41421,11,469,0,19,15,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,2.23607,1,11,470,0,20,15,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1.41421,1,11,471,0,21,15,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,1,0,11,472,0,22,15,0
1.33041,2.73066,3.696,406,0,255,131,203,1,2,0,11,473,0,23,15,0
1.33041,2.73066,3.696,406,0,255,131,203,1,2.23607,1,11,474,0,24,15,0
1.33041,2.73066,3.696,406,0,255,131,203,1,2.82843,2,11,475,0,25,15,0
1.33041,2.73066,3.696,406,0,255,131,203,1,2.23607,1,11,476,0,26,15,0
1.33041,2.73066,3.696,406,0,255,131,203,1,2,0,11,477,0,27,15,0
1.16131,0.849817,0.470597,429,0,29,205,255,1,2,0,11,478,0,28,15,0
1.16131,0.849817,0.470597,429,0,29,205,255,1,2.23607,1,11,479,0,29,15,0
0.870596,2.72596,5.39652,40,1,255,83,217,1,3,2.23607,11,480,0,0,16,0
0.870596,2.72596,5.39652,40,1,255,83,217,1,2.44949,1.41421,11,481,0,1,16,0
0.870596,2.72596,5.39652,40,0,255,83,217,1,2.23607,1,11,482,0,2,16,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,2.44949,1.41421,11,483,0,3,16,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,3.16228,3,11,484,0,4,16,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,3.16228,2,11,485,0,5,16,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,4,1,11,486,0,6,16,0
2.5898,2.74891,0.608113,47,0,255,108,200,1,3,0,11,487,0,7,16,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,4,1,11,488,0,8,16,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,4,1.41421,11,489,0,9,16,0
5.72486,2.48661,3.28895,399,2,128,255,122,1,5,1.73205,11,490,0,10,16,0
5.72486,2.48661,3.28895,399,2.23607,128,255,122,1,3.31662,2.82843,11,491,0,11,16,0
5.72486,2.48661,3.28895,399,3,128,255,122,1,3.16228,3.16228,11,492,0,12,16,0
5.72486,2.48661,3.28895,399,3,128,255,122,1,3,3,11,493,0,13,16,0
5.72486,2.48661,3.28895,399,2,128,255,122,1,2,2,11,494,0,14,16,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,1,1,11,495,0,15,16,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,0,0,11,496,0,16,16,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1,0,11,497,0,17,16,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1.41421,1,11,498,0,18,16,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1.41421,1,11,499,0,19,16,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,1.73205,1,11,500,0,20,16,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,1.73205,1.41421,11,501,0,21,16,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,1.41421,1,11,502,0,22,16,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,2.23607,0,11,503,0,23,16,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,2.44949,1,11,504,0,24,16,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,2.82843,2,11,505,0,25,16,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,2.23607,2,11,506,0,26,16,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,2,1,11,507,0,27,16,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,2.23607,0,11,508,0,28,16,0
3.38624,1.33473,2.52644,169,0,184,253,255,1,2.82843,0,11,509,0,29,16,0
0.870596,2.72596,5.39652,40,2,255,83,217,1,3,2.23607,11,510,0,0,17,0
0.870596,2.72596,5.39652,40,1,255,83,217,1,2.44949,2.23607,11,511,0,1,17,0
0.870596,2.72596,5.39652,40,0,255,83,217,1,2.23607,2,11,512,0,2,17,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,2.44949,2,11,513,0,3,17,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,4,2.23607,11,514,0,4,17,0
4.56795,2.54407,2.72484,9,2,218,239,255,1,5,2,11,515,0,5,17,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,4.12311,1,11,516,0,6,17,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,3.16228,0,11,517,0,7,17,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,4.12311,1,11,518,0,8,17,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,4.12311,1.41421,11,519,0,9,17,0
5.72486,2.48661,3.28895,399,2,128,255,122,1,6,2.23607,11,520,0,10,17,0
5.72486,2.48661,3.28895,399,2,128,255,122,1,5.09902,3.16228,11,521,0,11,17,0
5.72486,2.48661,3.28895,399,2.23607,128,255,122,1,5,3.16228,11,522,0,12,17,0
5.72486,2.48661,3.28895,399,2,128,255,122,1,3.16228,2.23607,11,523,0,13,17,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,3,1.41421,11,524,0,14,17,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,1.41421,1,11,525,0,15,17,0
2.62082,2.21702,3.54879,151,0,117,201,255,1,1,1,11,526,0,16,17,0
2.62082,2.21702,3.54879,151,0,117,201,255,1,2,1,11,527,0,17,17,0
2.62082,2.21702,3.54879,151,0,117,201,255,1,1.41421,1,11,528,0,18,17,0
3.56726,0.889283,2.80152,155,0,113,255,253,1,1,0,11,529,0,19,17,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,1.41421,1,11,530,0,20,17,0
2.82087,1.73365,3.60663,146,1,255,232,209,1,2.23607,2,11,531,0,21,17,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,3,1.41421,11,532,0,22,17,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,3.16228,1,11,533,0,23,17,0
3.36928,1.99983,3.02648,149,1,255,235,158,1,4.12311,1.41421,11,534,0,24,17,0
3.36928,1.99983,3.02648,149,1,255,235,158,1,4.12311,2.23607,11,535,0,25,17,0
3.36928,1.99983,3.02648,149,1,255,235,158,1,4,3,11,536,0,26,17,0
3.36928,1.99983,3.02648,149,1,255,235,158,1,2.23607,1.41421,11,537,0,27,17,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,2.82843,1,11,538,0,28,17,0
3.38624,1.33473,2.52644,169,0,184,253,255,1,3,1,11,539,0,29,17,0
0.870596,2.72596,5.39652,40,2,255,83,217,1,2.82843,2,11,540,0,0,18,0
0.870596,2.72596,5.39652,40,1,255,83,217,1,2.23607,2,11,541,0,1,18,0
0.870596,2.72596,5.39652,40,0,255,83,217,1,2,2,11,542,0,2,18,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,2.23607,1,11,543,0,3,18,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,3,1.41421,11,544,0,4,18,0
4.56795,2.54407,2.72484,9,2,218,239,255,1,3.16228,3,11,545,0,5,18,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,3.60555,2,11,546,0,6,18,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,3.60555,1,11,547,0,7,18,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,4.47214,0,11,548,0,8,18,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,4.47214,1,11,549,0,9,18,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,4.47214,2,11,550,0,10,18,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,3.60555,3,11,551,0,11,18,0
5.72486,2.48661,3.28895,399,1.41421,128,255,122,1,2.82843,4,11,552,0,12,18,0
5.72486,2.48661,3.28895,399,2,128,255,122,1,2.23607,2.23607,11,553,0,13,18,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,2,1.41421,11,554,0,14,18,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,1.41421,1,11,555,0,15,18,0
2.62082,2.21702,3.54879,151,0,117,201,255,1,2,2,11,556,0,16,18,0
2.62082,2.21702,3.54879,151,1,117,201,255,1,2.23607,2,11,557,0,17,18,0
2.62082,2.21702,3.54879,151,1,117,201,255,1,1.41421,1,11,558,0,18,18,0
2.62082,2.21702,3.54879,151,0,117,201,255,1,1,0,11,559,0,19,18,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,1.41421,1,11,560,0,20,18,0
2.82087,1.73365,3.60663,146,1,255,232,209,1,2.23607,1.41421,11,561,0,21,18,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,2,1,11,562,0,22,18,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,2.23607,0,11,563,0,23,18,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,4,1,11,564,0,24,18,0
3.36928,1.99983,3.02648,149,1,255,235,158,1,2.82843,2,11,565,0,25,18,0
3.36928,1.99983,3.02648,149,2,255,235,158,1,2.82843,3,11,566,0,26,18,0
3.36928,1.99983,3.02648,149,1,255,235,158,1,3.16228,1.41421,11,567,0,27,18,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,2.23607,1,11,568,0,28,18,0
3.38624,1.33473,2.52644,169,0,184,253,255,1,2.44949,0,11,569,0,29,18,0
0.870596,2.72596,5.39652,40,1,255,83,217,1,3,2.23607,11,570,0,0,19,0
0.870596,2.72596,5.39652,40,1,255,83,217,1,2.44949,1.41421,11,571,0,1,19,0
0.870596,2.72596,5.39652,40,0,255,83,217,1,2.23607,1,11,572,0,2,19,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,2.23607,0,11,573,0,3,19,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,2,1,11,574,0,4,19,0
4.56795,2.54407,2.72484,9,1,218,239,255,1,2.23607,2,11,575,0,5,19,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,2.82843,2,11,576,0,6,19,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,3.60555,1,11,577,0,7,19,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,4.47214,0,11,578,0,8,19,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,5.09902,1,11,579,0,9,19,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,4.12311,2,11,580,0,10,19,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,3.16228,3,11,581,0,11,19,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,2.23607,3,11,582,0,12,19,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,1.41421,2,11,583,0,13,19,0
5.72486,2.48661,3.28895,399,1,128,255,122,1,1,1,11,584,0,14,19,0
5.72486,2.48661,3.28895,399,0,128,255,122,1,1,1,11,585,0,15,19,0
2.62082,2.21702,3.54879,151,0,117,201,255,1,1.41421,2,11,586,0,16,19,0
2.62082,2.21702,3.54879,151,1,117,201,255,1,2.23607,2.23607,11,587,0,17,19,0
2.62082,2.21702,3.54879,151,1,117,201,255,1,3,1.41421,11,588,0,18,19,0
2.62082,2.21702,3.54879,151,0,117,201,255,1,2,1,11,589,0,19,19,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,2,0,11,590,0,20,19,0
2.82087,1.73365,3.60663,146,0,255,232,209,1,2.23607,1,11,591,0,21,19,0
2.26358,1.31295,4.04495,368,0,145,248,255,1,2.23607,1,11,592,0,22,19,0
2.26358,1.31295,4.04495,368,0,145,248,255,1,2.44949,0,11,593,0,23,19,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,4,1,11,594,0,24,19,0
3.36928,1.99983,3.02648,149,1,255,235,158,1,2.23607,2,11,595,0,25,19,0
3.36928,1.99983,3.02648,149,1,255,235,158,1,2.23607,2,11,596,0,26,19,0
3.36928,1.99983,3.02648,149,1,255,235,158,1,3,2,11,597,0,27,19,0
3.36928,1.99983,3.02648,149,0,255,235,158,1,2,1,11,598,0,28,19,0
3.7699,0.867384,1.15845,226,0,74,225,255,1,2.23607,0,11,599,0,29,19,0
0.870596,2.72596,5.39652,40,0,255,83,217,1,4.12311,2.23607,11,600,0,0,20,0
0.870596,2.72596,5.39652,40,0,255,83,217,1,3.16228,1.41421,11,601,0,1,20,0
0.870596,2.72596,5.39652,40,0,255,83,217,1,2.23607,1,11,602,0,2,20,0
0.0846146,1.52406,3.42434,292,0,255,170,88,1,1.41421,0,11,603,0,3,20,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,1,1,11,604,0,4,20,0
4.56795,2.54407,2.72484,9,0,218,239,255,1,1.41421,1,11,605,0,5,20,0
5.64177,2.03019,3.72333,313,0,141,68,255,1,2.23607,1.41421,11,606,0,6,20,0
